%  Name/ID : Pilot 
%  Gender:  male
%  Age: 9
% weight(kg):0
% Height(cm):0
%  Wheel Size :24 in/540mm
%  Wheel Side :Right 
%  S/N :PRO00008
%  Comment:%  Data were taken at 00/00/0000 0:00:00 PM
% Comment : 
%%%%%
%Time(s) 	Push Start 	Push End 	Fx 	Fy 	Fz 	Tx 	Ty 	Tz 	Angle 
12.525000	0.000000	0.000000	1.645093	1.034398	-2.503306	-0.097155	0.044158	0.052462	2806.526208
12.530000	0.000000	0.000000	2.207252	1.826289	-2.562331	-0.110801	0.050366	0.006516	2806.218585
12.535000	0.000000	0.000000	2.559249	2.551488	-2.482759	-0.143506	0.067071	-0.044270	2808.734493
12.540000	0.000000	0.000000	2.627721	2.998162	-2.139733	-0.195489	0.093329	-0.085834	2808.838865
12.545000	0.000000	0.000000	2.384047	3.020729	-1.497494	-0.259671	0.123349	-0.108475	2809.195926
12.550000	0.000000	0.000000	1.864963	2.596536	-0.681314	-0.322384	0.148188	-0.108993	2810.854887
12.555000	0.000000	0.000000	1.162325	1.836765	0.028418	-0.367142	0.159043	-0.090145	2810.745021
12.560000	0.000000	0.000000	0.386795	0.953918	0.306193	-0.380361	0.150936	-0.058055	2811.728313
12.565000	0.000000	0.000000	-0.370471	0.194905	-0.055089	-0.356725	0.125080	-0.018991	2812.250172
12.570000	0.000000	0.000000	-1.055380	-0.242953	-1.028657	-0.301676	0.088559	0.022720	2813.359807
12.575000	0.000000	0.000000	-1.644066	-0.283343	-2.361638	-0.229858	0.051303	0.064195	2814.249714
12.580000	0.000000	0.000000	-2.122777	-0.006167	-3.698344	-0.160692	0.021880	0.100882	2814.139849
12.585000	0.000000	0.000000	-2.468294	0.357884	-4.742760	-0.113639	0.004237	0.122636	2815.754864
12.590000	0.000000	0.000000	-2.644252	0.474340	-5.374426	-0.104910	-0.003143	0.111726	2816.556878
12.595000	0.000000	0.000000	-2.623334	-0.003015	-5.669576	-0.145639	-0.005467	0.045109	2817.413825
12.600000	0.000000	0.000000	-2.420148	-1.316713	-5.829494	-0.240595	-0.008492	-0.098364	2817.919204
12.605000	0.000000	0.000000	-2.106468	-3.509625	-6.057671	-0.386740	-0.015838	-0.327855	2818.594873
12.610000	0.000000	0.000000	-1.795671	-6.384945	-6.448534	-0.571800	-0.027999	-0.632181	2819.863813
12.615000	0.000000	0.000000	-1.601691	-9.544966	-6.945220	-0.774026	-0.043154	-0.978316	2820.781186
12.620000	0.000000	0.000000	-1.590345	-12.507604	-7.386292	-0.964900	-0.058949	-1.319279	2820.984436
12.625000	0.000000	0.000000	-1.746483	-14.863731	-7.610053	-1.115772	-0.074109	-1.609187	2822.121538
12.630000	0.000000	0.000000	-1.977161	-16.408986	-7.554396	-1.206808	-0.089048	-1.819208	2822.852140
12.635000	0.000000	0.000000	-2.158068	-17.185153	-7.296754	-1.233976	-0.105403	-1.947562	2824.165026
12.640000	0.000000	0.000000	-2.203187	-17.415066	-7.013182	-1.209848	-0.125061	-2.019859	2824.769284
12.645000	1.000000	0.000000	-2.099411	-17.390818	-6.880258	-1.157612	-0.149478	-2.080445	2826.132617
12.650000	0.000000	0.000000	-1.862042	-17.395694	-6.977367	-1.101774	-0.179533	-2.178648	2827.490176
12.655000	0.000000	0.000000	-1.472126	-17.659683	-7.247844	-1.060060	-0.215185	-2.354854	2828.836183
12.660000	0.000000	0.000000	-0.881521	-18.310523	-7.541460	-1.039423	-0.254739	-2.630549	2830.164865
12.665000	0.000000	0.000000	-0.063513	-19.344449	-7.711959	-1.036787	-0.294915	-3.004448	2831.470446
12.670000	0.000000	0.000000	0.950503	-20.646552	-7.711067	-1.043207	-0.332395	-3.454780	2832.747150
12.675000	0.000000	0.000000	2.071658	-22.046239	-7.620329	-1.049142	-0.365653	-3.946462	2833.989203
12.680000	0.000000	0.000000	3.196033	-23.384997	-7.595669	-1.048761	-0.395415	-4.441175	2835.190829
12.685000	0.000000	0.000000	4.258913	-24.570714	-7.752371	-1.041835	-0.423238	-4.907804	2836.346253
12.690000	0.000000	0.000000	5.254794	-25.596167	-8.060484	-1.032962	-0.449335	-5.330178	2837.449700
12.695000	0.000000	0.000000	6.217646	-26.524787	-8.322119	-1.029291	-0.471368	-5.709543	2838.495394
12.700000	0.000000	0.000000	7.190214	-27.461156	-8.257465	-1.038211	-0.485158	-6.061079	2839.477560
12.705000	0.000000	0.000000	8.204440	-28.518451	-7.661399	-1.065405	-0.486922	-6.406268	2840.390423
12.710000	0.000000	0.000000	9.280833	-29.790616	-6.546710	-1.112968	-0.475831	-6.764462	2841.228207
12.715000	0.000000	0.000000	10.431125	-31.323309	-5.189542	-1.177761	-0.455512	-7.146577	2841.985138
12.720000	0.000000	0.000000	11.640536	-33.071477	-4.038382	-1.251227	-0.433360	-7.552159	2841.122677
12.725000	0.000000	0.000000	12.847916	-34.866440	-3.520675	-1.321861	-0.417672	-7.969811	2842.007111
12.730000	0.000000	0.000000	13.957103	-36.440100	-3.846696	-1.379702	-0.413961	-8.380705	2843.276031
12.735000	0.000000	0.000000	14.876306	-37.522403	-4.920905	-1.420135	-0.422471	-8.764475	2843.583649
12.740000	0.000000	0.000000	15.561413	-37.970339	-6.404352	-1.444835	-0.438302	-9.105732	2844.836124
12.745000	0.000000	0.000000	16.038416	-37.848667	-7.877052	-1.460032	-0.453890	-9.398616	2845.533756
12.750000	0.000000	0.000000	16.389377	-37.406163	-9.006247	-1.473829	-0.462127	-9.647595	2846.473122
12.755000	0.000000	0.000000	16.713280	-36.966884	-9.650961	-1.493928	-0.458606	-9.864755	2846.994972
12.760000	0.000000	0.000000	17.090310	-36.808741	-9.877712	-1.526147	-0.442500	-10.065440	2847.780495
12.765000	0.000000	0.000000	17.563361	-37.088437	-9.895128	-1.573498	-0.416195	-10.264187	2849.521862
12.770000	0.000000	0.000000	18.133211	-37.828538	-9.941801	-1.635445	-0.383885	-10.472013	2849.477917
12.775000	0.000000	0.000000	18.767666	-38.954572	-10.180661	-1.707153	-0.349658	-10.695112	2850.532604
12.780000	0.000000	0.000000	19.421469	-40.358067	-10.645897	-1.779055	-0.315924	-10.934559	2851.499435
12.785000	0.000000	0.000000	20.051627	-41.956882	-11.253813	-1.837584	-0.282885	-11.186574	2852.817795
12.790000	0.000000	0.000000	20.625076	-43.731642	-11.854904	-1.867853	-0.249124	-11.443133	2853.032028
12.795000	0.000000	0.000000	21.132104	-45.729215	-12.295771	-1.858172	-0.212856	-11.693000	2854.850300
12.800000	0.000000	0.000000	21.603288	-48.031173	-12.470996	-1.804800	-0.173179	-11.923441	2856.306023
12.805000	0.000000	0.000000	22.107213	-50.693270	-12.355650	-1.714655	-0.130866	-12.122657	2855.811638
12.810000	0.000000	0.000000	22.720845	-53.677646	-12.010786	-1.604298	-0.088511	-12.282426	2857.778225
12.815000	0.000000	0.000000	23.489328	-56.810745	-11.556774	-1.495152	-0.049920	-12.399962	2857.734280
12.820000	0.000000	0.000000	24.399374	-59.795026	-11.121763	-1.406658	-0.018833	-12.478078	2859.525051
12.825000	0.000000	0.000000	25.379481	-62.280718	-10.789273	-1.350066	0.002533	-12.523420	2859.629421
12.830000	0.000000	0.000000	26.320752	-63.974221	-10.572607	-1.325433	0.014442	-12.543675	2860.151306
12.835000	0.000000	0.000000	27.109581	-64.742035	-10.425031	-1.322841	0.019484	-12.545253	2860.629211
12.840000	0.000000	0.000000	27.664089	-64.671409	-10.270062	-1.326883	0.021218	-12.532432	2861.766296
12.845000	0.000000	0.000000	27.957500	-64.064206	-10.030739	-1.322209	0.022218	-12.507800	2863.666965
12.850000	0.000000	0.000000	28.016668	-63.361637	-9.650684	-1.297989	0.022563	-12.473102	2864.024021
12.855000	0.000000	0.000000	27.905885	-63.018986	-9.109843	-1.250162	0.019609	-12.429724	2864.523933
12.860000	0.000000	0.000000	27.714242	-63.366630	-8.433142	-1.181444	0.009278	-12.378609	2865.803841
12.865000	0.000000	0.000000	27.548935	-64.502316	-7.685177	-1.099896	-0.011708	-12.319996	2866.391609
12.870000	0.000000	0.000000	27.527673	-66.255809	-6.950317	-1.017086	-0.043916	-12.253719	2868.270306
12.875000	0.000000	0.000000	27.761445	-68.247128	-6.307828	-0.946415	-0.084710	-12.180562	2868.226360
12.880000	0.000000	0.000000	28.323770	-70.028321	-5.814948	-0.901439	-0.129260	-12.104449	2869.407425
12.885000	0.000000	0.000000	29.220964	-71.265400	-5.506107	-0.893639	-0.172186	-12.034271	2870.165482
12.890000	0.000000	0.000000	30.380626	-71.887405	-5.406302	-0.929718	-0.208803	-11.983753	2870.852127
12.895000	0.000000	0.000000	31.664992	-72.124282	-5.546183	-1.009535	-0.235646	-11.968566	2872.450672
12.900000	0.000000	0.000000	32.909586	-72.402350	-5.963829	-1.126034	-0.250652	-12.001603	2872.736317
12.905000	0.000000	0.000000	33.977282	-73.146881	-6.685779	-1.267447	-0.253412	-12.088620	2874.219505
12.910000	0.000000	0.000000	34.806263	-74.592529	-7.693625	-1.420870	-0.245446	-12.226211	2875.274193
12.915000	0.000000	0.000000	35.428949	-76.688606	-8.897153	-1.575707	-0.230017	-12.402660	2875.763119
12.920000	0.000000	0.000000	35.952195	-79.130214	-10.139155	-1.725692	-0.211120	-12.601120	2876.713436
12.925000	0.000000	0.000000	36.509733	-81.487933	-11.240240	-1.868858	-0.192022	-12.804119	2878.180145
12.930000	0.000000	0.000000	37.210201	-83.373733	-12.064243	-2.005859	-0.174258	-12.998326	2878.927216
12.935000	0.000000	0.000000	38.102783	-84.577447	-12.570686	-2.137892	-0.157716	-13.178296	2879.734711
12.940000	0.000000	0.000000	39.172195	-85.130283	-12.830242	-2.265588	-0.141685	-13.347971	2880.915775
12.945000	0.000000	0.000000	40.360677	-85.283790	-12.999831	-2.389484	-0.126164	-13.519445	2882.047367
12.950000	0.000000	0.000000	41.601610	-85.421750	-13.269257	-2.511676	-0.112618	-13.709522	2882.558266
12.955000	0.000000	0.000000	42.849053	-85.940515	-13.798013	-2.637474	-0.103692	-13.935434	2883.332802
12.960000	0.000000	0.000000	44.098324	-87.137262	-14.663798	-2.775776	-0.102040	-14.211125	2884.717113
12.965000	0.000000	0.000000	45.394756	-89.138926	-15.841826	-2.937616	-0.108954	-14.545132	2885.337841
12.970000	0.000000	0.000000	46.827277	-91.890453	-17.220765	-3.133495	-0.123678	-14.940632	2886.694653
12.975000	0.000000	0.000000	48.505718	-95.203499	-18.642269	-3.370710	-0.143864	-15.397887	2887.820786
12.980000	0.000000	0.000000	50.525126	-98.847361	-19.943287	-3.651642	-0.166783	-15.918382	2888.452499
12.985000	0.000000	0.000000	52.938384	-102.643344	-20.989735	-3.973297	-0.190294	-16.508798	2890.062031
12.990000	0.000000	0.000000	55.756269	-106.520665	-21.703521	-4.328165	-0.212823	-17.182340	2890.787128
12.995000	0.000000	0.000000	58.966604	-110.513678	-22.086232	-4.706309	-0.232507	-17.955960	2891.951714
13.000000	0.000000	0.000000	62.555193	-114.708665	-22.234295	-5.097987	-0.246546	-18.844160	2892.803154
13.005000	0.000000	0.000000	66.516587	-119.167841	-22.334797	-5.495508	-0.251717	-19.851936	2893.484306
13.010000	0.000000	0.000000	70.849796	-123.859790	-22.633545	-5.893161	-0.245888	-20.969988	2894.692837
13.015000	0.000000	0.000000	75.541466	-128.616004	-23.373111	-6.285156	-0.229415	-22.174006	2895.725552
13.020000	0.000000	0.000000	80.541377	-133.126677	-24.707370	-6.662731	-0.205227	-23.427608	2898.889683
13.025000	0.000000	0.000000	85.740701	-136.982086	-26.614964	-7.011977	-0.177258	-24.686955	2898.038225
13.030000	0.000000	0.000000	90.972008	-139.748316	-28.852213	-7.313391	-0.148044	-25.905216	2899.944387
13.035000	0.000000	0.000000	96.032933	-141.053998	-30.984862	-7.543272	-0.116794	-27.036148	2900.674978
13.040000	0.000000	0.000000	100.706431	-140.668229	-32.505183	-7.676640	-0.079073	-28.036651	2901.295723
13.045000	0.000000	0.000000	104.766749	-138.547699	-32.994259	-7.691030	-0.028488	-28.868195	2902.443811
13.050000	0.000000	0.000000	107.986442	-134.834044	-32.260947	-7.570370	0.040165	-29.497090	2903.745708
13.055000	0.000000	0.000000	110.147945	-129.805893	-30.396792	-7.308196	0.127762	-29.893938	2904.679564
13.060000	0.000000	0.000000	111.057506	-123.803876	-27.725374	-6.909461	0.229251	-30.032836	2906.091324
13.065000	0.000000	0.000000	110.567420	-117.142886	-24.672678	-6.390003	0.334239	-29.890748	2906.975740
13.070000	0.000000	0.000000	108.601970	-110.026151	-21.616775	-5.772889	0.429273	-29.447183	2908.288624
13.075000	0.000000	0.000000	105.170061	-102.482978	-18.777390	-5.082046	0.500585	-28.684051	2908.975286
13.080000	0.000000	0.000000	100.351113	-94.361633	-16.181417	-4.335348	0.536086	-27.585510	2911.090189
13.085000	0.000000	0.000000	94.253851	-85.408238	-13.702455	-3.540383	0.526282	-26.137987	2911.414286
13.090000	0.000000	0.000000	86.972078	-75.422622	-11.142475	-2.695596	0.464749	-24.331425	2912.320675
13.095000	0.000000	0.000000	78.574681	-64.419901	-8.319012	-1.797655	0.349084	-22.163747	2914.408094
13.100000	0.000000	0.000000	69.139598	-52.711841	-5.136393	-0.853381	0.182846	-19.650283	2915.836351
13.105000	0.000000	0.000000	58.813610	-40.869557	-1.632335	0.108203	-0.021951	-16.837580	2915.902269
13.110000	0.000000	0.000000	47.878752	-29.593959	2.007462	1.029808	-0.243217	-13.816945	2918.868612
13.115000	0.000000	0.000000	36.794357	-19.563107	5.474139	1.830592	-0.449859	-10.729635	2919.374001
13.120000	0.000000	0.000000	26.176355	-11.310134	8.399247	2.422475	-0.606729	-7.756112	2919.511330
13.125000	0.000000	0.000000	16.703210	-5.138085	10.442563	2.734235	-0.683180	-5.087732	2921.741589
13.130000	0.000000	0.000000	8.969881	-1.071163	11.378407	2.735695	-0.662915	-2.887896	2922.411772
13.135000	0.000000	0.000000	3.337155	1.140788	11.152478	2.452695	-0.551246	-1.255905	2923.977341
13.140000	0.000000	0.000000	-0.162761	1.951562	9.889442	1.965271	-0.375853	-0.206559	2924.389328
13.145000	0.000000	0.000000	-1.822276	1.893897	7.851298	1.387328	-0.179309	0.327702	2925.641787
13.150000	0.000000	0.000000	-2.154130	1.444174	5.370795	0.834386	-0.005510	0.473905	2926.773396
13.155000	0.000000	0.000000	-1.726342	0.931526	2.792991	0.392314	0.114349	0.383596	2928.190666
13.160000	0.000000	0.000000	-1.001649	0.522021	0.439051	0.099833	0.170060	0.197435	2930.783474
13.165000	0.000000	1.000000	-0.247032	0.257340	-1.422249	-0.049864	0.171593	0.019408	2930.673611
13.170000	0.000000	0.000000	0.458367	0.104559	-2.613460	-0.093030	0.140581	-0.093962	2931.937056
13.175000	0.000000	0.000000	1.145374	-0.003061	-3.088655	-0.075278	0.099207	-0.129735	2933.227966
13.180000	0.000000	0.000000	1.862239	-0.132456	-2.942413	-0.036628	0.062231	-0.104897	2933.442200
13.185000	0.000000	0.000000	2.614440	-0.314100	-2.367900	-0.004822	0.035030	-0.049756	2935.963614
13.190000	0.000000	0.000000	3.352763	-0.509149	-1.583773	0.005333	0.016482	0.005819	2937.545662
13.195000	0.000000	0.000000	3.992606	-0.612800	-0.775911	-0.009666	0.003303	0.040665	2938.594873
13.200000	0.000000	0.000000	4.444016	-0.502675	-0.085079	-0.043994	-0.007127	0.045520	2939.314495
13.205000	0.000000	0.000000	4.643071	-0.098085	0.369617	-0.085110	-0.016255	0.022687	2940.171429
13.210000	0.000000	0.000000	4.575479	0.602474	0.471503	-0.118052	-0.024980	-0.016945	2941.808426
13.215000	0.000000	0.000000	4.282444	1.508739	0.126275	-0.130990	-0.033876	-0.059074	2942.885103
13.220000	0.000000	0.000000	3.849507	2.447316	-0.678715	-0.119840	-0.042637	-0.092058	2943.599215
13.225000	0.000000	0.000000	3.387367	3.194373	-1.814404	-0.089462	-0.049521	-0.111477	2945.587774
13.230000	0.000000	0.000000	3.007106	3.525796	-3.000280	-0.050881	-0.051542	-0.121087	2946.461205
13.235000	0.000000	0.000000	2.788615	3.276055	-3.870691	-0.016206	-0.045505	-0.129834	2948.076212
13.240000	0.000000	0.000000	2.751107	2.399995	-4.098727	0.006043	-0.029427	-0.146544	2949.125423
13.245000	0.000000	0.000000	2.843600	1.019431	-3.525766	0.013138	-0.003651	-0.174845	2950.125196
13.250000	0.000000	0.000000	2.966940	-0.574473	-2.239764	0.007556	0.028858	-0.210625	2951.916002
13.255000	0.000000	0.000000	3.017259	-1.990748	-0.568529	-0.005274	0.063107	-0.243210	2952.284044
13.260000	0.000000	0.000000	2.925230	-2.874049	1.011678	-0.019342	0.093251	-0.259755	2953.761723
13.265000	0.000000	0.000000	2.673081	-3.044825	2.024326	-0.029702	0.113916	-0.250737	2954.662619
13.270000	0.000000	0.000000	2.289431	-2.566818	2.150871	-0.033433	0.121430	-0.213921	2957.381786
13.275000	0.000000	0.000000	1.832825	-1.705755	1.342721	-0.030218	0.114773	-0.155298	2958.013500
13.280000	0.000000	0.000000	1.373178	-0.807617	-0.158766	-0.022317	0.095993	-0.087220	2958.524382
13.285000	0.000000	0.000000	0.974415	-0.164074	-1.903912	-0.013589	0.069885	-0.025021	2961.386354
13.290000	0.000000	0.000000	0.680527	0.075299	-3.386156	-0.007760	0.042988	0.016703	2960.639284
13.295000	0.000000	0.000000	0.509957	-0.075288	-4.208003	-0.006830	0.022166	0.027556	2962.737690
13.300000	0.000000	0.000000	0.461858	-0.468225	-4.203427	-0.010426	0.012977	0.004157	2963.215612
13.305000	0.000000	0.000000	0.528492	-0.881853	-3.470269	-0.016310	0.018060	-0.048348	2965.352488
13.310000	0.000000	0.000000	0.701146	-1.092546	-2.296592	-0.021678	0.036071	-0.117133	2966.813686
13.315000	0.000000	0.000000	0.962797	-0.952553	-1.015883	-0.024759	0.061787	-0.185294	2967.209194
13.320000	0.000000	0.000000	1.273538	-0.449479	0.130526	-0.025967	0.087656	-0.237132	2969.137329
13.325000	0.000000	0.000000	1.563625	0.290141	1.050218	-0.027855	0.106351	-0.262964	2970.307390
13.330000	0.000000	0.000000	1.747410	1.061374	1.759155	-0.033765	0.113252	-0.261560	2972.339895
13.335000	0.000000	0.000000	1.758698	1.671832	2.292670	-0.045929	0.107726	-0.239568	2973.806587
13.340000	0.000000	0.000000	1.590115	2.013264	2.640487	-0.064056	0.092773	-0.208446	2973.163887
13.345000	0.000000	0.000000	1.309448	2.090792	2.747092	-0.084983	0.073564	-0.180108	2976.130230
13.350000	0.000000	0.000000	1.040566	2.006958	2.564959	-0.103400	0.055799	-0.162798	2977.009153
13.355000	0.000000	0.000000	0.920269	1.899674	2.118996	-0.113570	0.044424	-0.158669	2978.305557
13.360000	0.000000	0.000000	1.047893	1.865439	1.546431	-0.111682	0.042692	-0.164001	2979.294344
13.365000	0.000000	0.000000	1.442976	1.916391	1.087605	-0.097912	0.051462	-0.171781	2980.277637
13.370000	0.000000	0.000000	2.029271	1.990377	1.010225	-0.076962	0.068776	-0.175136	2981.046698
13.375000	0.000000	0.000000	2.657286	2.004095	1.478904	-0.056290	0.089993	-0.169893	2982.354088
13.380000	0.000000	0.000000	3.160150	1.920059	2.432931	-0.042646	0.108832	-0.155435	2983.996561
13.385000	0.000000	0.000000	3.421811	1.781512	3.556661	-0.038968	0.119284	-0.134009	2984.738155
13.390000	0.000000	0.000000	3.427988	1.683508	4.381103	-0.043564	0.117777	-0.109338	2985.331434
13.395000	0.000000	0.000000	3.271238	1.701232	4.473460	-0.051792	0.104662	-0.085387	2986.457550
13.400000	0.000000	0.000000	3.102253	1.831022	3.618978	-0.058689	0.084227	-0.065697	2988.336229
13.405000	0.000000	0.000000	3.052905	1.979905	1.909570	-0.060842	0.063015	-0.053165	2990.143515
13.410000	0.000000	0.000000	3.172973	2.004407	-0.291500	-0.056931	0.047057	-0.049909	2990.577475
13.415000	0.000000	0.000000	3.408823	1.782086	-2.481237	-0.047338	0.039452	-0.057040	2991.890358
13.420000	0.000000	0.000000	3.628237	1.284984	-4.184404	-0.033455	0.039650	-0.074488	2993.576794
13.425000	0.000000	0.000000	3.678333	0.613119	-5.094301	-0.017076	0.044641	-0.101008	2994.279919
13.430000	0.000000	0.000000	3.450157	-0.030705	-5.144354	-0.000007	0.051096	-0.134205	2995.861984
13.435000	0.000000	0.000000	2.925612	-0.411305	-4.497413	0.016057	0.057085	-0.170329	2997.685749
13.440000	0.000000	0.000000	2.198500	-0.355807	-3.465141	0.029414	0.062484	-0.204089	2997.839558
13.445000	0.000000	0.000000	1.458804	0.164349	-2.387591	0.038223	0.068130	-0.229290	2999.476538
13.450000	0.000000	0.000000	0.928832	1.011696	-1.515448	0.040677	0.074556	-0.240703	3001.206919
13.455000	0.000000	0.000000	0.772593	1.935557	-0.940534	0.035470	0.081111	-0.236270	3001.569468
13.460000	0.000000	0.000000	1.023758	2.673899	-0.603495	0.022319	0.085776	-0.218122	3003.420698
13.465000	0.000000	0.000000	1.564039	3.061680	-0.370819	0.002374	0.085790	-0.191719	3004.244673
13.470000	0.000000	0.000000	2.162898	3.093981	-0.136131	-0.021617	0.078854	-0.163746	3007.068211
13.475000	0.000000	0.000000	2.571329	2.905288	0.111234	-0.045562	0.064304	-0.139928	3006.403521
13.480000	0.000000	0.000000	2.628768	2.681060	0.284622	-0.064825	0.043609	-0.123582	3007.914175
13.485000	0.000000	0.000000	2.327195	2.561648	0.257652	-0.075300	0.019925	-0.115202	3008.985359
13.490000	0.000000	0.000000	1.805446	2.588957	-0.059353	-0.074431	-0.002983	-0.112908	3010.078516
13.495000	0.000000	0.000000	1.280969	2.715212	-0.668419	-0.061807	-0.021811	-0.113560	3012.896544
13.500000	0.000000	0.000000	0.957065	2.853902	-1.479937	-0.039339	-0.034351	-0.114229	3013.643631
13.505000	0.000000	0.000000	0.953430	2.928887	-2.348786	-0.011064	-0.039796	-0.113528	3013.802933
13.510000	0.000000	0.000000	1.274386	2.900127	-3.128074	0.017564	-0.038888	-0.112144	3015.472872
13.515000	0.000000	0.000000	1.808307	2.769643	-3.715412	0.040967	-0.033815	-0.112325	3016.598988
13.520000	0.000000	0.000000	2.365108	2.569687	-4.072839	0.054794	-0.027613	-0.116662	3018.983055
13.525000	0.000000	0.000000	2.752553	2.336682	-4.217079	0.056747	-0.023083	-0.126734	3019.406046
13.530000	0.000000	0.000000	2.856896	2.088835	-4.194360	0.046791	-0.021612	-0.142038	3020.219051
13.535000	0.000000	0.000000	2.682859	1.825868	-4.058794	0.027037	-0.022639	-0.159429	3021.345167
13.540000	0.000000	0.000000	2.341307	1.547642	-3.862526	0.001399	-0.024203	-0.173373	3022.669037
